"x","density","gamma","gamma_label","p0"
6.98666666666667,0.00362784541816456,0,"gamma = 0.000",0.6
7,0.00359893843691465,0,"gamma = 0.000",0.6
7.01333333333333,0.00357026178895314,0,"gamma = 0.000",0.6
7.02666666666667,0.00354181363896477,0,"gamma = 0.000",0.6
7.04,0.00351359216625824,0,"gamma = 0.000",0.6
7.05333333333333,0.00348559556464966,0,"gamma = 0.000",0.6
7.06666666666667,0.00345782204234696,0,"gamma = 0.000",0.6
7.08,0.00343026982183525,0,"gamma = 0.000",0.6
7.09333333333333,0.00340293713976301,0,"gamma = 0.000",0.6
7.10666666666667,0.00337582224682925,0,"gamma = 0.000",0.6
7.12,0.00334892340767157,0,"gamma = 0.000",0.6
7.13333333333333,0.00332223890075508,0,"gamma = 0.000",0.6
7.14666666666667,0.00329576701826223,0,"gamma = 0.000",0.6
7.16,0.00326950606598351,0,"gamma = 0.000",0.6
7.17333333333333,0.00324345436320901,0,"gamma = 0.000",0.6
7.18666666666667,0.00321761024262085,0,"gamma = 0.000",0.6
7.2,0.0031919720501865,0,"gamma = 0.000",0.6
7.21333333333333,0.0031665381450529,0,"gamma = 0.000",0.6
7.22666666666667,0.00314130689944142,0,"gamma = 0.000",0.6
7.24,0.00311627669854374,0,"gamma = 0.000",0.6
7.25333333333333,0.00309144594041846,0,"gamma = 0.000",0.6
7.26666666666667,0.00306681303588858,0,"gamma = 0.000",0.6
7.28,0.00304237640843981,0,"gamma = 0.000",0.6
7.29333333333333,0.00301813449411964,0,"gamma = 0.000",0.6
7.30666666666667,0.00299408574143729,0,"gamma = 0.000",0.6
7.32,0.00297022861126438,0,"gamma = 0.000",0.6
7.33333333333333,0.00294656157673642,0,"gamma = 0.000",0.6
7.34666666666667,0.00292308312315514,0,"gamma = 0.000",0.6
7.36,0.00289979174789149,0,"gamma = 0.000",0.6
7.37333333333333,0.0028766859602895,0,"gamma = 0.000",0.6
7.38666666666667,0.00285376428157088,0,"gamma = 0.000",0.6
7.4,0.00283102524474037,0,"gamma = 0.000",0.6
7.41333333333333,0.00280846739449185,0,"gamma = 0.000",0.6
7.42666666666667,0.0027860892871152,0,"gamma = 0.000",0.6
7.44,0.00276388949040392,0,"gamma = 0.000",0.6
7.45333333333333,0.00274186658356342,0,"gamma = 0.000",0.6
7.46666666666667,0.00272001915712018,0,"gamma = 0.000",0.6
7.48,0.00269834581283141,0,"gamma = 0.000",0.6
7.49333333333333,0.00267684516359571,0,"gamma = 0.000",0.6
7.50666666666667,0.00265551583336418,0,"gamma = 0.000",0.6
7.52,0.0026343564570524,0,"gamma = 0.000",0.6
7.53333333333333,0.00261336568045307,0,"gamma = 0.000",0.6
7.54666666666667,0.00259254216014932,0,"gamma = 0.000",0.6
7.56,0.00257188456342873,0,"gamma = 0.000",0.6
7.57333333333333,0.00255139156819808,0,"gamma = 0.000",0.6
7.58666666666667,0.00253106186289868,0,"gamma = 0.000",0.6
7.6,0.00251089414642243,0,"gamma = 0.000",0.6
7.61333333333334,0.00249088712802861,0,"gamma = 0.000",0.6
7.62666666666667,0.00247103952726121,0,"gamma = 0.000",0.6
7.64,0.002451350073867,0,"gamma = 0.000",0.6
7.65333333333333,0.00243181750771425,0,"gamma = 0.000",0.6
7.66666666666667,0.00241244057871206,0,"gamma = 0.000",0.6
7.68,0.00239321804673035,0,"gamma = 0.000",0.6
7.69333333333334,0.00237414868152052,0,"gamma = 0.000",0.6
7.70666666666667,0.00235523126263669,0,"gamma = 0.000",0.6
7.72,0.00233646457935758,0,"gamma = 0.000",0.6
7.73333333333333,0.00231784743060906,0,"gamma = 0.000",0.6
7.74666666666667,0.00229937862488727,0,"gamma = 0.000",0.6
7.76,0.00228105698018233,0,"gamma = 0.000",0.6
7.77333333333334,0.00226288132390272,0,"gamma = 0.000",0.6
7.78666666666667,0.00224485049280024,0,"gamma = 0.000",0.6
7.8,0.00222696333289554,0,"gamma = 0.000",0.6
7.81333333333333,0.00220921869940428,0,"gamma = 0.000",0.6
7.82666666666667,0.00219161545666387,0,"gamma = 0.000",0.6
7.84,0.00217415247806076,0,"gamma = 0.000",0.6
7.85333333333333,0.00215682864595836,0,"gamma = 0.000",0.6
7.86666666666667,0.00213964285162549,0,"gamma = 0.000",0.6
7.88,0.00212259399516546,0,"gamma = 0.000",0.6
7.89333333333333,0.00210568098544564,0,"gamma = 0.000",0.6
7.90666666666667,0.00208890274002763,0,"gamma = 0.000",0.6
7.92,0.00207225818509799,0,"gamma = 0.000",0.6
7.93333333333333,0.00205574625539953,0,"gamma = 0.000",0.6
7.94666666666667,0.00203936589416312,0,"gamma = 0.000",0.6
7.96,0.00202311605304003,0,"gamma = 0.000",0.6
7.97333333333333,0.0020069956920349,0,"gamma = 0.000",0.6
7.98666666666667,0.00199100377943911,0,"gamma = 0.000",0.6
8,0.00197513929176481,0,"gamma = 0.000",0.6
-8,0.0271668278903782,0.488370122659117,"gamma = 0.488",0.6
-7.98666666666667,0.0272206032274572,0.488370122659117,"gamma = 0.488",0.6
-7.97333333333333,0.0272744850100471,0.488370122659117,"gamma = 0.488",0.6
-7.96,0.0273284734488515,0.488370122659117,"gamma = 0.488",0.6
-7.94666666666667,0.0273825687549909,0.488370122659117,"gamma = 0.488",0.6
-7.93333333333333,0.0274367711400035,0.488370122659117,"gamma = 0.488",0.6
-7.92,0.0274910808158466,0.488370122659117,"gamma = 0.488",0.6
-7.90666666666667,0.0275454979948968,0.488370122659117,"gamma = 0.488",0.6
-7.89333333333333,0.0276000228899512,0.488370122659117,"gamma = 0.488",0.6
-7.88,0.027654655714228,0.488370122659117,"gamma = 0.488",0.6
-7.86666666666667,0.0277093966813676,0.488370122659117,"gamma = 0.488",0.6
-7.85333333333333,0.0277642460054332,0.488370122659117,"gamma = 0.488",0.6
-7.84,0.0278192039009118,0.488370122659117,"gamma = 0.488",0.6
-7.82666666666667,0.0278742705827149,0.488370122659117,"gamma = 0.488",0.6
-7.81333333333333,0.0279294462661795,0.488370122659117,"gamma = 0.488",0.6
-7.8,0.0279847311670686,0.488370122659117,"gamma = 0.488",0.6
-7.78666666666667,0.0280401255015726,0.488370122659117,"gamma = 0.488",0.6
-7.77333333333333,0.0280956294863097,0.488370122659117,"gamma = 0.488",0.6
-7.76,0.0281512433383269,0.488370122659117,"gamma = 0.488",0.6
-7.74666666666667,0.0282069672751007,0.488370122659117,"gamma = 0.488",0.6
-7.73333333333333,0.0282628015145384,0.488370122659117,"gamma = 0.488",0.6
-7.72,0.0283187462749783,0.488370122659117,"gamma = 0.488",0.6
-7.70666666666667,0.0283748017751911,0.488370122659117,"gamma = 0.488",0.6
-7.69333333333333,0.0284309682343804,0.488370122659117,"gamma = 0.488",0.6
-7.68,0.0284872458721839,0.488370122659117,"gamma = 0.488",0.6
-7.66666666666667,0.0285436349086739,0.488370122659117,"gamma = 0.488",0.6
-7.65333333333333,0.0286001355643583,0.488370122659117,"gamma = 0.488",0.6
-7.64,0.0286567480601816,0.488370122659117,"gamma = 0.488",0.6
-7.62666666666667,0.0287134726175256,0.488370122659117,"gamma = 0.488",0.6
-7.61333333333333,0.0287703094582103,0.488370122659117,"gamma = 0.488",0.6
-7.6,0.0288272588044948,0.488370122659117,"gamma = 0.488",0.6
-7.58666666666667,0.0288843208790781,0.488370122659117,"gamma = 0.488",0.6
-7.57333333333333,0.0289414959051002,0.488370122659117,"gamma = 0.488",0.6
-7.56,0.0289987841061425,0.488370122659117,"gamma = 0.488",0.6
-7.54666666666667,0.0290561857062291,0.488370122659117,"gamma = 0.488",0.6
-7.53333333333333,0.0291137009298278,0.488370122659117,"gamma = 0.488",0.6
-7.52,0.0291713300018502,0.488370122659117,"gamma = 0.488",0.6
-7.50666666666667,0.0292290731476537,0.488370122659117,"gamma = 0.488",0.6
-7.49333333333333,0.0292869305930412,0.488370122659117,"gamma = 0.488",0.6
-7.48,0.029344902564263,0.488370122659117,"gamma = 0.488",0.6
-7.46666666666667,0.029402989288017,0.488370122659117,"gamma = 0.488",0.6
-7.45333333333333,0.02946119099145,0.488370122659117,"gamma = 0.488",0.6
-7.44,0.0295195079021584,0.488370122659117,"gamma = 0.488",0.6
-7.42666666666667,0.0295779402481889,0.488370122659117,"gamma = 0.488",0.6
-7.41333333333333,0.0296364882580399,0.488370122659117,"gamma = 0.488",0.6
-7.4,0.029695152160662,0.488370122659117,"gamma = 0.488",0.6
-7.38666666666667,0.0297539321854589,0.488370122659117,"gamma = 0.488",0.6
-7.37333333333333,0.0298128285622885,0.488370122659117,"gamma = 0.488",0.6
-7.36,0.0298718415214637,0.488370122659117,"gamma = 0.488",0.6
-7.34666666666667,0.0299309712937532,0.488370122659117,"gamma = 0.488",0.6
-7.33333333333333,0.0299902181103825,0.488370122659117,"gamma = 0.488",0.6
-7.32,0.0300495822030349,0.488370122659117,"gamma = 0.488",0.6
-7.30666666666667,0.0301090638038523,0.488370122659117,"gamma = 0.488",0.6
-7.29333333333333,0.0301686631454359,0.488370122659117,"gamma = 0.488",0.6
-7.28,0.0302283804608477,0.488370122659117,"gamma = 0.488",0.6
-7.26666666666667,0.0302882159836107,0.488370122659117,"gamma = 0.488",0.6
-7.25333333333333,0.0303481699477102,0.488370122659117,"gamma = 0.488",0.6
-7.24,0.0304082425875948,0.488370122659117,"gamma = 0.488",0.6
-7.22666666666667,0.0304684341381772,0.488370122659117,"gamma = 0.488",0.6
-7.21333333333333,0.0305287448348349,0.488370122659117,"gamma = 0.488",0.6
-7.2,0.0305891749134114,0.488370122659117,"gamma = 0.488",0.6
-7.18666666666667,0.0306497246102171,0.488370122659117,"gamma = 0.488",0.6
-7.17333333333333,0.0307103941620301,0.488370122659117,"gamma = 0.488",0.6
-7.16,0.0307711838060973,0.488370122659117,"gamma = 0.488",0.6
-7.14666666666667,0.030832093780135,0.488370122659117,"gamma = 0.488",0.6
-7.13333333333333,0.0308931243223303,0.488370122659117,"gamma = 0.488",0.6
-7.12,0.0309542756713416,0.488370122659117,"gamma = 0.488",0.6
-7.10666666666667,0.0310155480662999,0.488370122659117,"gamma = 0.488",0.6
-7.09333333333333,0.0310769417468092,0.488370122659117,"gamma = 0.488",0.6
-7.08,0.0311384569529481,0.488370122659117,"gamma = 0.488",0.6
-7.06666666666667,0.0312000939252703,0.488370122659117,"gamma = 0.488",0.6
-7.05333333333333,0.0312618529048058,0.488370122659117,"gamma = 0.488",0.6
-7.04,0.0313237341330615,0.488370122659117,"gamma = 0.488",0.6
-7.02666666666667,0.0313857378520225,0.488370122659117,"gamma = 0.488",0.6
-7.01333333333333,0.0314478643041528,0.488370122659117,"gamma = 0.488",0.6
-7,0.0315101137323964,0.488370122659117,"gamma = 0.488",0.6
-6.98666666666667,0.0315724863801782,0.488370122659117,"gamma = 0.488",0.6
-6.97333333333333,0.0316349824914049,0.488370122659117,"gamma = 0.488",0.6
-6.96,0.0316976023104661,0.488370122659117,"gamma = 0.488",0.6
-6.94666666666667,0.031760346082235,0.488370122659117,"gamma = 0.488",0.6
-6.93333333333333,0.0318232140520697,0.488370122659117,"gamma = 0.488",0.6
-6.92,0.0318862064658138,0.488370122659117,"gamma = 0.488",0.6
-6.90666666666667,0.0319493235697976,0.488370122659117,"gamma = 0.488",0.6
-6.89333333333333,0.0320125656108391,0.488370122659117,"gamma = 0.488",0.6
-6.88,0.0320759328362447,0.488370122659117,"gamma = 0.488",0.6
-6.86666666666667,0.0321394254938104,0.488370122659117,"gamma = 0.488",0.6
-6.85333333333333,0.0322030438318227,0.488370122659117,"gamma = 0.488",0.6
-6.84,0.0322667880990596,0.488370122659117,"gamma = 0.488",0.6
-6.82666666666667,0.0323306585447916,0.488370122659117,"gamma = 0.488",0.6
-6.81333333333333,0.0323946554187824,0.488370122659117,"gamma = 0.488",0.6
-6.8,0.0324587789712902,0.488370122659117,"gamma = 0.488",0.6
-6.78666666666667,0.0325230294530688,0.488370122659117,"gamma = 0.488",0.6
-6.77333333333333,0.032587407115368,0.488370122659117,"gamma = 0.488",0.6
-6.76,0.0326519122099351,0.488370122659117,"gamma = 0.488",0.6
-6.74666666666667,0.0327165449890158,0.488370122659117,"gamma = 0.488",0.6
-6.73333333333333,0.0327813057053549,0.488370122659117,"gamma = 0.488",0.6
-6.72,0.0328461946121977,0.488370122659117,"gamma = 0.488",0.6
-6.70666666666667,0.0329112119632907,0.488370122659117,"gamma = 0.488",0.6
-6.69333333333333,0.0329763580128826,0.488370122659117,"gamma = 0.488",0.6
-6.68,0.0330416330157255,0.488370122659117,"gamma = 0.488",0.6
-6.66666666666667,0.0331070372270758,0.488370122659117,"gamma = 0.488",0.6
-6.65333333333333,0.033172570902695,0.488370122659117,"gamma = 0.488",0.6
-6.64,0.033238234298851,0.488370122659117,"gamma = 0.488",0.6
-6.62666666666667,0.0333040276723189,0.488370122659117,"gamma = 0.488",0.6
-6.61333333333333,0.0333699512803821,0.488370122659117,"gamma = 0.488",0.6
-6.6,0.0334360053808332,0.488370122659117,"gamma = 0.488",0.6
-6.58666666666667,0.0335021902319753,0.488370122659117,"gamma = 0.488",0.6
-6.57333333333333,0.0335685060926226,0.488370122659117,"gamma = 0.488",0.6
-6.56,0.0336349532221017,0.488370122659117,"gamma = 0.488",0.6
-6.54666666666667,0.0337015318802524,0.488370122659117,"gamma = 0.488",0.6
-6.53333333333333,0.033768242327429,0.488370122659117,"gamma = 0.488",0.6
-6.52,0.0338350848245011,0.488370122659117,"gamma = 0.488",0.6
-6.50666666666667,0.0339020596328546,0.488370122659117,"gamma = 0.488",0.6
-6.49333333333333,0.033969167014393,0.488370122659117,"gamma = 0.488",0.6
-6.48,0.034036407231538,0.488370122659117,"gamma = 0.488",0.6
-6.46666666666667,0.0341037805472308,0.488370122659117,"gamma = 0.488",0.6
-6.45333333333333,0.0341712872249333,0.488370122659117,"gamma = 0.488",0.6
-6.44,0.0342389275286285,0.488370122659117,"gamma = 0.488",0.6
-6.42666666666667,0.0343067017228224,0.488370122659117,"gamma = 0.488",0.6
-6.41333333333333,0.0343746100725442,0.488370122659117,"gamma = 0.488",0.6
-6.4,0.0344426528433478,0.488370122659117,"gamma = 0.488",0.6
-6.38666666666667,0.034510830301313,0.488370122659117,"gamma = 0.488",0.6
-6.37333333333333,0.034579142713046,0.488370122659117,"gamma = 0.488",0.6
-6.36,0.0346475903456809,0.488370122659117,"gamma = 0.488",0.6
-6.34666666666667,0.0347161734668804,0.488370122659117,"gamma = 0.488",0.6
-6.33333333333333,0.0347848923448372,0.488370122659117,"gamma = 0.488",0.6
-6.32,0.0348537472482748,0.488370122659117,"gamma = 0.488",0.6
-6.30666666666667,0.0349227384464486,0.488370122659117,"gamma = 0.488",0.6
-6.29333333333333,0.0349918662091471,0.488370122659117,"gamma = 0.488",0.6
-6.28,0.0350611308066928,0.488370122659117,"gamma = 0.488",0.6
-6.26666666666667,0.035130532509943,0.488370122659117,"gamma = 0.488",0.6
-6.25333333333333,0.0352000715902916,0.488370122659117,"gamma = 0.488",0.6
-6.24,0.0352697483196694,0.488370122659117,"gamma = 0.488",0.6
-6.22666666666667,0.0353395629705455,0.488370122659117,"gamma = 0.488",0.6
-6.21333333333333,0.0354095158159286,0.488370122659117,"gamma = 0.488",0.6
-6.2,0.0354796071293674,0.488370122659117,"gamma = 0.488",0.6
-6.18666666666667,0.0355498371849524,0.488370122659117,"gamma = 0.488",0.6
-6.17333333333333,0.0356202062573165,0.488370122659117,"gamma = 0.488",0.6
-6.16,0.0356907146216364,0.488370122659117,"gamma = 0.488",0.6
-6.14666666666667,0.0357613625536331,0.488370122659117,"gamma = 0.488",0.6
-6.13333333333333,0.0358321503295738,0.488370122659117,"gamma = 0.488",0.6
-6.12,0.0359030782262723,0.488370122659117,"gamma = 0.488",0.6
-6.10666666666667,0.0359741465210906,0.488370122659117,"gamma = 0.488",0.6
-6.09333333333333,0.0360453554919393,0.488370122659117,"gamma = 0.488",0.6
-6.08,0.0361167054172795,0.488370122659117,"gamma = 0.488",0.6
-6.06666666666667,0.0361881965761234,0.488370122659117,"gamma = 0.488",0.6
-6.05333333333333,0.0362598292480353,0.488370122659117,"gamma = 0.488",0.6
-6.04,0.0363316037131332,0.488370122659117,"gamma = 0.488",0.6
-6.02666666666667,0.0364035202520893,0.488370122659117,"gamma = 0.488",0.6
-6.01333333333333,0.0364755791461315,0.488370122659117,"gamma = 0.488",0.6
-6,0.0365477806770444,0.488370122659117,"gamma = 0.488",0.6
-5.98666666666667,0.0366201251271703,0.488370122659117,"gamma = 0.488",0.6
-5.97333333333333,0.0366926127794105,0.488370122659117,"gamma = 0.488",0.6
-5.96,0.0367652439172261,0.488370122659117,"gamma = 0.488",0.6
-5.94666666666667,0.0368380188246396,0.488370122659117,"gamma = 0.488",0.6
-5.93333333333333,0.0369109377862352,0.488370122659117,"gamma = 0.488",0.6
-5.92,0.0369840010871611,0.488370122659117,"gamma = 0.488",0.6
-5.90666666666667,0.0370572090131293,0.488370122659117,"gamma = 0.488",0.6
-5.89333333333333,0.0371305618504177,0.488370122659117,"gamma = 0.488",0.6
-5.88,0.0372040598858708,0.488370122659117,"gamma = 0.488",0.6
-5.86666666666667,0.037277703406901,0.488370122659117,"gamma = 0.488",0.6
-5.85333333333333,0.0373514927014894,0.488370122659117,"gamma = 0.488",0.6
-5.84,0.0374254280581872,0.488370122659117,"gamma = 0.488",0.6
-5.82666666666667,0.0374995097661169,0.488370122659117,"gamma = 0.488",0.6
-5.81333333333333,0.0375737381149733,0.488370122659117,"gamma = 0.488",0.6
-5.8,0.0376481133950244,0.488370122659117,"gamma = 0.488",0.6
-5.78666666666667,0.0377226358971131,0.488370122659117,"gamma = 0.488",0.6
-5.77333333333333,0.0377973059126578,0.488370122659117,"gamma = 0.488",0.6
-5.76,0.0378721237336537,0.488370122659117,"gamma = 0.488",0.6
-5.74666666666667,0.0379470896526741,0.488370122659117,"gamma = 0.488",0.6
-5.73333333333333,0.0380222039628715,0.488370122659117,"gamma = 0.488",0.6
-5.72,0.0380974669579786,0.488370122659117,"gamma = 0.488",0.6
-5.70666666666667,0.0381728789323094,0.488370122659117,"gamma = 0.488",0.6
-5.69333333333333,0.0382484401807607,0.488370122659117,"gamma = 0.488",0.6
-5.68,0.0383241509988129,0.488370122659117,"gamma = 0.488",0.6
-5.66666666666667,0.0384000116825313,0.488370122659117,"gamma = 0.488",0.6
-5.65333333333333,0.0384760225285673,0.488370122659117,"gamma = 0.488",0.6
-5.64,0.0385521838341596,0.488370122659117,"gamma = 0.488",0.6
-5.62666666666667,0.0386284958971349,0.488370122659117,"gamma = 0.488",0.6
-5.61333333333333,0.0387049590159099,0.488370122659117,"gamma = 0.488",0.6
-5.6,0.0387815734894916,0.488370122659117,"gamma = 0.488",0.6
-5.58666666666667,0.0388583396174792,0.488370122659117,"gamma = 0.488",0.6
-5.57333333333333,0.0389352577000647,0.488370122659117,"gamma = 0.488",0.6
-5.56,0.0390123280380344,0.488370122659117,"gamma = 0.488",0.6
-5.54666666666667,0.03908955093277,0.488370122659117,"gamma = 0.488",0.6
-5.53333333333333,0.0391669266862498,0.488370122659117,"gamma = 0.488",0.6
-5.52,0.0392444556010497,0.488370122659117,"gamma = 0.488",0.6
-5.50666666666667,0.0393221379803449,0.488370122659117,"gamma = 0.488",0.6
-5.49333333333333,0.0393999741279102,0.488370122659117,"gamma = 0.488",0.6
-5.48,0.0394779643481221,0.488370122659117,"gamma = 0.488",0.6
-5.46666666666667,0.0395561089459595,0.488370122659117,"gamma = 0.488",0.6
-5.45333333333333,0.0396344082270049,0.488370122659117,"gamma = 0.488",0.6
-5.44,0.0397128624974457,0.488370122659117,"gamma = 0.488",0.6
-5.42666666666667,0.0397914720640755,0.488370122659117,"gamma = 0.488",0.6
-5.41333333333333,0.0398702372342951,0.488370122659117,"gamma = 0.488",0.6
-5.4,0.0399491583161138,0.488370122659117,"gamma = 0.488",0.6
-5.38666666666667,0.0400282356181506,0.488370122659117,"gamma = 0.488",0.6
-5.37333333333333,0.0401074694496354,0.488370122659117,"gamma = 0.488",0.6
-5.36,0.04018686012041,0.488370122659117,"gamma = 0.488",0.6
-5.34666666666667,0.0402664079409299,0.488370122659117,"gamma = 0.488",0.6
-5.33333333333333,0.0403461132222649,0.488370122659117,"gamma = 0.488",0.6
-5.32,0.0404259762761005,0.488370122659117,"gamma = 0.488",0.6
-5.30666666666667,0.0405059974147393,0.488370122659117,"gamma = 0.488",0.6
-5.29333333333333,0.0405861769511021,0.488370122659117,"gamma = 0.488",0.6
-5.28,0.0406665151987288,0.488370122659117,"gamma = 0.488",0.6
-5.26666666666667,0.0407470124717804,0.488370122659117,"gamma = 0.488",0.6
-5.25333333333333,0.0408276690850395,0.488370122659117,"gamma = 0.488",0.6
-5.24,0.0409084853539117,0.488370122659117,"gamma = 0.488",0.6
-5.22666666666667,0.0409894615944273,0.488370122659117,"gamma = 0.488",0.6
-5.21333333333333,0.0410705981232417,0.488370122659117,"gamma = 0.488",0.6
-5.2,0.0411518952576375,0.488370122659117,"gamma = 0.488",0.6
-5.18666666666667,0.041233353315525,0.488370122659117,"gamma = 0.488",0.6
-5.17333333333333,0.0413149726154442,0.488370122659117,"gamma = 0.488",0.6
-5.16,0.0413967534765653,0.488370122659117,"gamma = 0.488",0.6
-5.14666666666667,0.0414786962186903,0.488370122659117,"gamma = 0.488",0.6
-5.13333333333333,0.0415608011622544,0.488370122659117,"gamma = 0.488",0.6
-5.12,0.0416430686283269,0.488370122659117,"gamma = 0.488",0.6
-5.10666666666667,0.0417254989386129,0.488370122659117,"gamma = 0.488",0.6
-5.09333333333333,0.041808092415454,0.488370122659117,"gamma = 0.488",0.6
-5.08,0.0418908493818301,0.488370122659117,"gamma = 0.488",0.6
-5.06666666666667,0.0419737701613602,0.488370122659117,"gamma = 0.488",0.6
-5.05333333333333,0.0420568550783041,0.488370122659117,"gamma = 0.488",0.6
-5.04,0.0421401044575633,0.488370122659117,"gamma = 0.488",0.6
-5.02666666666667,0.0422235186246825,0.488370122659117,"gamma = 0.488",0.6
-5.01333333333333,0.0423070979058508,0.488370122659117,"gamma = 0.488",0.6
-5,0.042390842627903,0.488370122659117,"gamma = 0.488",0.6
-4.98666666666667,0.0424747531183207,0.488370122659117,"gamma = 0.488",0.6
-4.97333333333333,0.042558829705234,0.488370122659117,"gamma = 0.488",0.6
-4.96,0.0426430727174222,0.488370122659117,"gamma = 0.488",0.6
-4.94666666666667,0.0427274824843156,0.488370122659117,"gamma = 0.488",0.6
-4.93333333333333,0.0428120593359966,0.488370122659117,"gamma = 0.488",0.6
-4.92,0.042896803603201,0.488370122659117,"gamma = 0.488",0.6
-4.90666666666667,0.042981715617319,0.488370122659117,"gamma = 0.488",0.6
-4.89333333333333,0.0430667957103972,0.488370122659117,"gamma = 0.488",0.6
-4.88,0.0431520442151392,0.488370122659117,"gamma = 0.488",0.6
-4.86666666666667,0.0432374614649071,0.488370122659117,"gamma = 0.488",0.6
-4.85333333333333,0.043323047793723,0.488370122659117,"gamma = 0.488",0.6
-4.84,0.0434088035362703,0.488370122659117,"gamma = 0.488",0.6
-4.82666666666667,0.0434947290278947,0.488370122659117,"gamma = 0.488",0.6
